File,Line,Column,DefaultLevel,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint,ToolVersion,RuleId,HelpUri
rt-thread/components/drivers/pm/pm.c,1051,16,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,        mode = atoi(argv[1]);,67135df4f277ce81eeaa49eb13cee32310822738ee8906e55f3c316c3c086367,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
rt-thread/components/drivers/pm/pm.c,1065,18,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,        module = atoi(argv[1]);,3ad4708e18e3ffc4350cb184fc8b880463168cc38e6eb05442627ba62b5f95e8,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
rt-thread/components/drivers/pm/pm.c,1066,16,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,        mode = atoi(argv[2]);,02d4fd8118c68ea0859ce83a51524b8e696e13ea6ca31646d1bfde97728b453f,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
rt-thread/components/drivers/pm/pm.c,1080,18,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,        module = atoi(argv[1]);,3ad4708e18e3ffc4350cb184fc8b880463168cc38e6eb05442627ba62b5f95e8,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
rt-thread/components/drivers/pm/pm.c,1081,16,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,        mode = atoi(argv[2]);,02d4fd8118c68ea0859ce83a51524b8e696e13ea6ca31646d1bfde97728b453f,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
rt-thread/components/drivers/pm/pm.c,1095,18,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,        module = atoi(argv[1]);,3ad4708e18e3ffc4350cb184fc8b880463168cc38e6eb05442627ba62b5f95e8,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
rt-thread/components/drivers/pm/pm.c,1096,16,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,        mode = atoi(argv[2]);,02d4fd8118c68ea0859ce83a51524b8e696e13ea6ca31646d1bfde97728b453f,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
rt-thread/components/drivers/pm/pm.c,1110,18,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,        module = atoi(argv[1]);,3ad4708e18e3ffc4350cb184fc8b880463168cc38e6eb05442627ba62b5f95e8,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
rt-thread/components/drivers/pm/pm.c,1111,19,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,        timeout = atoi(argv[2]);,45e0f97a73686a9cd61c2a32e57833927f2aa1bd6fe52cae613c68ade702ea8a,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
rt-thread/components/drivers/pm/pm.c,1123,16,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,        mode = atoi(argv[1]);,67135df4f277ce81eeaa49eb13cee32310822738ee8906e55f3c316c3c086367,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
rt-thread/components/drivers/pm/pm.c,1195,18,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,        module = atoi(argv[1]);,3ad4708e18e3ffc4350cb184fc8b880463168cc38e6eb05442627ba62b5f95e8,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
rt-thread/components/drivers/pm/pm.c,1196,16,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,        mode = atoi(argv[2]);,02d4fd8118c68ea0859ce83a51524b8e696e13ea6ca31646d1bfde97728b453f,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
rt-thread/components/drivers/pm/pm.c,1209,18,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,        module = atoi(argv[1]);,3ad4708e18e3ffc4350cb184fc8b880463168cc38e6eb05442627ba62b5f95e8,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
rt-thread/components/drivers/pm/pm.c,1210,16,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,        mode = atoi(argv[2]);,02d4fd8118c68ea0859ce83a51524b8e696e13ea6ca31646d1bfde97728b453f,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
rt-thread/components/drivers/rtc/rtc.c,303,26,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,        tm_new.tm_year = atoi(argv[1]) - 1900;,95a41c994163c99a479c4e0a9de11c8d14e7f4852354953faacb0403485d1a2d,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
rt-thread/components/drivers/rtc/rtc.c,304,25,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,        tm_new.tm_mon = atoi(argv[2]) - 1; /* .tm_min's range is [0-11] */,782a6abed745f49fadb76154343a91e2f3831c6e3fafc9bd618ab5fdb0e21197,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
rt-thread/components/drivers/rtc/rtc.c,305,26,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,        tm_new.tm_mday = atoi(argv[3]);,a7e34efeeaee92e65b3786edd7f8053ed63469cb30caf3d4bcac729156da9f1f,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
rt-thread/components/drivers/rtc/rtc.c,306,26,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,        tm_new.tm_hour = atoi(argv[4]);,a95666db2779f6bd07a2afc829208cd00b347a26c66cfa7bdbadba2048ddc17d,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
rt-thread/components/drivers/rtc/rtc.c,307,25,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,        tm_new.tm_min = atoi(argv[5]);,bf59122d030e17df1ee90cbe613909f434954b2c31bb831360662d4edad19e29,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
rt-thread/components/drivers/rtc/rtc.c,308,25,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,        tm_new.tm_sec = atoi(argv[6]);,b3580a65ce5e439146ab4592e6f77dcb19072b1c1a14cfffbaf1d20475ee5d20,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
rt-thread/components/drivers/sdio/block_dev.c,421,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char dname[10];,f2a5fd071a7f28a676969453f1fa88e406b3e753780ab03fbea848bfdc43a12d,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/sdio/block_dev.c,422,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char sname[16];,1c445d4982febbe044243cee552a1db897df98f3436b6c68d65dbf75f22c01b1,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/sdio/block_dev.c,536,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char dname[10];,f2a5fd071a7f28a676969453f1fa88e406b3e753780ab03fbea848bfdc43a12d,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/sdio/block_dev.c,537,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char sname[16];,1c445d4982febbe044243cee552a1db897df98f3436b6c68d65dbf75f22c01b1,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/sensor/sensor_cmd.c,505,15,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,        num = atoi(argv[2]);,8ac5a6106c10dacf3b59202eeaad91d3777fc0c3adc87229f41a67a3ca6daa3e,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
rt-thread/components/drivers/sensor/sensor_cmd.c,602,19,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,            num = atoi(argv[2]);,8ac5a6106c10dacf3b59202eeaad91d3777fc0c3adc87229f41a67a3ca6daa3e,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
rt-thread/components/drivers/sensor/sensor_cmd.c,715,20,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,            mode = atoi(argv[2]);,02d4fd8118c68ea0859ce83a51524b8e696e13ea6ca31646d1bfde97728b453f,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
rt-thread/components/drivers/sensor/sensor_cmd.c,747,20,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,            mode = atoi(argv[2]);,02d4fd8118c68ea0859ce83a51524b8e696e13ea6ca31646d1bfde97728b453f,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
rt-thread/components/drivers/sensor/sensor_cmd.c,779,20,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,            mode = atoi(argv[2]);,02d4fd8118c68ea0859ce83a51524b8e696e13ea6ca31646d1bfde97728b453f,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
rt-thread/components/drivers/serial/serial.c,1171,21,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,                    char _tio_buf[_TIO_BUFLEN];,16e8a8359896a8794a4fa3e358b26b14562fc79c140cc54f9592f9773953e853,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/serial/serial.c,1173,21,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"                    char row_s[4], col_s[4];",e4f43ccf83383f1e058dd18de7f6ec9d41cf16a166177db7d9bf1136e8228876,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/serial/serial.c,1230,41,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,                    p_winsize->ws_col = atoi(col_s);,d224d6afaa99105df16051f2c3e162a0f71ecc42353090b72b0c41aecba23392,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
rt-thread/components/drivers/serial/serial.c,1231,41,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,                    p_winsize->ws_row = atoi(row_s);,214d80731f776b4df554a5970772f399afecc01bf9108e74cb68767e39b83078,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
rt-thread/components/drivers/serial/serial_v2.c,1283,21,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,                    char _tio_buf[_TIO_BUFLEN];,16e8a8359896a8794a4fa3e358b26b14562fc79c140cc54f9592f9773953e853,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/serial/serial_v2.c,1285,21,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,"                    char row_s[4], col_s[4];",e4f43ccf83383f1e058dd18de7f6ec9d41cf16a166177db7d9bf1136e8228876,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/serial/serial_v2.c,1342,41,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,                    p_winsize->ws_col = atoi(col_s);,d224d6afaa99105df16051f2c3e162a0f71ecc42353090b72b0c41aecba23392,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
rt-thread/components/drivers/serial/serial_v2.c,1343,41,2,2,integer,atoi,"Unless checked, the resulting number can exceed the expected range (CWE-190).","If source untrusted, check both minimum and maximum, even if the input had no minus sign (large numbers can roll over into negative number; consider saving to an unsigned value if that is intended).",,CWE-190,                    p_winsize->ws_row = atoi(row_s);,214d80731f776b4df554a5970772f399afecc01bf9108e74cb68767e39b83078,2.0.19,FF1047,https://cwe.mitre.org/data/definitions/190.html
rt-thread/components/drivers/spi/spi_wifi_rw009.h,62,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char buffer[SPI_MAX_DATA_LEN];,ac195f32cf0816ab12edba93ac54190fde9905616207896e6c8bf42a4d0f28b7,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/spi/spi_wifi_rw009.h,80,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char        ssid[SSID_NAME_LENGTH_MAX];,50510632a9a5e2f4d7e386ee006008810f9d427181ad5b8bcdb0450573101bd7,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/spi/spi_wifi_rw009.h,97,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char version[16];   // firmware version.,b67f4f880474a0e9c7632de5a35d4e63542cc24ca9d261955b89fd6e4c2b5a5e,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/spi/spi_wifi_rw009.h,102,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char ssid[SSID_NAME_LENGTH_MAX];,8cf885a831a6329d382a604f2f9b8e312cf5ef9356d3ca360281911bf9304347,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/spi/spi_wifi_rw009.h,103,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char passwd[PASSWORD_LENGTH_MAX];,1b0dba8d9e26c253f1004a6f8e797e3841f0af710fd62ce521ef61d6aa2c78ac,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/spi/spi_wifi_rw009.h,109,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char passwd[PASSWORD_LENGTH_MAX];,1b0dba8d9e26c253f1004a6f8e797e3841f0af710fd62ce521ef61d6aa2c78ac,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/spi/spi_wifi_rw009.h,119,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char ssid[SSID_NAME_LENGTH_MAX];,8cf885a831a6329d382a604f2f9b8e312cf5ef9356d3ca360281911bf9304347,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/spi/spi_wifi_rw009.h,120,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char passwd[PASSWORD_LENGTH_MAX];,1b0dba8d9e26c253f1004a6f8e797e3841f0af710fd62ce521ef61d6aa2c78ac,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/tty/console.c,31,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char buf[1024] = {0};,8c2cc4d61c7fd5cfaf3b78dc3485207eb69063a121a3d253eeda3e00d90b608e,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/tty/include/tty_ldisc.h,26,11,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,    int (*open)     (struct dfs_fd *fd);,5109946d22c41415e4520cb65d9d255a934b255c1783e5a5766ce3678425a141,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
rt-thread/components/drivers/tty/n_tty.c,85,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char read_buf[RT_TTY_BUF];,7cbf3e3fa3eb492efbdbadb657f2d9823c0f62de3710bd496047faff2f185cbc,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/tty/n_tty.c,87,14,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    unsigned char echo_buf[RT_TTY_BUF];,c0fce80d5da2c0bf76aa99189d503286dd9320b0746b021358749f44ebc83182,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/tty/pty.c,209,18,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,    if (ld->ops->open),f2efa6b84d553ee50361cfbe089f1918289168e2ee3531c3d670fd19e2b428b6,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
rt-thread/components/drivers/tty/pty.c,211,24,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,        ret = ld->ops->open(fd);,599c04d31f2860b4331db4d78733efdbeb9678d2e781fd8a1a68684606ba775f,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
rt-thread/components/drivers/tty/pty.c,240,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char name[20];,1ab390abe0b3958780297ff2f17d84e645b5860ade96543fc51ce4db0f7e76f0,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/tty/tty.c,223,18,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,    if (ld->ops->open),f2efa6b84d553ee50361cfbe089f1918289168e2ee3531c3d670fd19e2b428b6,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
rt-thread/components/drivers/tty/tty.c,225,24,2,2,misc,open,"Check when opening files - can an attacker redirect it (via symlinks), force the opening of special file type (e.g., device files), move things around to create a race condition, control its ancestors, or change its contents? (CWE-362).",,,CWE-362,        ret = ld->ops->open(fd);,599c04d31f2860b4331db4d78733efdbeb9678d2e781fd8a1a68684606ba775f,2.0.19,FF1040,https://cwe.mitre.org/data/definitions/362.html
rt-thread/components/drivers/usb/usbdevice/class/cdc_vcom.c,238,8,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,static char serno[_SER_NO_LEN + 1] = {'\0'};,4e9665f5a94715d6712bad56683f5608670772b4c3e571e94278c105c4986107,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/usb/usbdevice/class/ecm.c,46,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char                    rx_buffer[USB_ETH_MTU];,a7457870e530a2b6d270245dfd0a0c6e766dc7aa02fd1783b86e902475a22ced,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/usb/usbdevice/class/ecm.c,47,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char                    tx_buffer[USB_ETH_MTU];,ebb8a7ae7456c386a04d2e8c1de9f2085ccffa6261e6771d416eba9172dd3132,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/usb/usbdevice/class/rndis.c,63,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char rx_buffer[sizeof(struct rndis_packet_msg) + USB_ETH_MTU + 14];,943d28a0d1fceeb9740389eb630b6107c6612511bc7c61a3178dd327b213d159,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/usb/usbdevice/class/rndis.c,70,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char tx_buffer[sizeof(struct rndis_packet_msg) + USB_ETH_MTU + 14];,4d52a5e028d9650f6ec3db1b041e3c77f528dcfbd3831bbb03cf162101839f0f,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/usb/usbhost/class/udisk.c,189,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char dname[8];,2a18882b3b82d5e5db9bf47036fc0fecf1d4f14e899d38b7d2bbc2e041d08f00,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
rt-thread/components/drivers/usb/usbhost/class/udisk.c,190,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char sname[8];,41b1be4989c8a4d71583980879578b5457e97c4bd9cb4ea4114e4ccde23457b0,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
